11894,30.2896066667,-97.735905,200.6,9
11895,30.2896083333,-97.7358983333,200.2,9
11896,30.28961,-97.735895,200,9
11897,30.2896116667,-97.7358916667,200.3,9
11898,30.2896133333,-97.7358883333,200.3,9
11899,30.289615,-97.735885,200.5,9
11900,30.289615,-97.7358833333,200.6,9
11901,30.2896166667,-97.7358816667,200.9,6
11902,30.2896166667,-97.73588,200.8,8
11903,30.2896183333,-97.7358783333,200.7,8
11904,30.28962,-97.7358766667,200.8,8
11905,30.28962,-97.735875,200.7,8
11906,30.2896216667,-97.7358733333,200.8,7
11907,30.2896216667,-97.7358716667,200.9,7
11908,30.2896216667,-97.7358816667,202,7
11909,30.2896216667,-97.7358816667,202.1,7
11910,30.2896233333,-97.7358716667,201.1,7
11911,30.289625,-97.7358716667,201.2,7
11912,30.289625,-97.735865,200.6,7
11913,30.289625,-97.735865,200.7,7
11914,30.2896266667,-97.7358566667,199.9,7
11915,30.2896283333,-97.735855,199.9,7
11916,30.2896283333,-97.735855,200,6
11917,30.28963,-97.7358433333,199,7
11918,30.2896316667,-97.735845,199.1,7
11919,30.2896316667,-97.7358433333,199.2,7
11920,30.2896316667,-97.735845,199.5,8
11921,30.2896316667,-97.7358433333,199.9,8
11922,30.2896316667,-97.735845,200.3,8
11923,30.2896316667,-97.7358433333,200.6,8
11924,30.2896316667,-97.7358433333,200.8,8
11925,30.28963,-97.7358416667,201.1,8
11926,30.28963,-97.7358433333,201.3,8
11927,30.28963,-97.7358416667,201.5,8
11928,30.2896316667,-97.735845,201.3,8
11929,30.2896316667,-97.7358433333,201.2,8
11930,30.2896316667,-97.7358483333,201.2,8
11931,30.2896316667,-97.7358483333,201.1,8
11932,30.2896316667,-97.735855,201.1,7
11933,30.28963,-97.735865,201.3,6
11934,30.28963,-97.7358733333,201.3,7
11935,30.2896283333,-97.73588,201.3,7
11936,30.2896283333,-97.7358866667,201.3,7
11937,30.2896266667,-97.7358933333,201.3,7
11938,30.2896266667,-97.7359,201.2,7
11939,30.289625,-97.735905,201.4,7
11940,30.289625,-97.73591,201.3,7
11941,30.289625,-97.7359133333,201.4,7
11942,30.2896266667,-97.7359166667,201.3,7
11943,30.2896266667,-97.7359183333,201.4,7
11944,30.2896283333,-97.7359066667,200.1,7
11945,30.2896283333,-97.7359033333,200,7
11946,30.2896283333,-97.7358983333,199.3,7
11947,30.28963,-97.73589,199.2,7
11948,30.28963,-97.7358833333,198.5,7
11949,30.2896316667,-97.7358733333,198.5,7
11950,30.2896316667,-97.73587,198.3,7
11951,30.2896333333,-97.73587,198.4,8
11952,30.289635,-97.7358683333,198.2,7
11953,30.289635,-97.735865,198.1,7
11954,30.2896366667,-97.735865,198.1,8
11955,30.2896366667,-97.7358633333,198.5,8
11956,30.28964,-97.735855,198.5,8
11957,30.28964,-97.735855,198.8,8
11958,30.28964,-97.7358533333,199,8
11959,30.28964,-97.7358533333,199.1,8
11960,30.2896416667,-97.7358466667,199,8
11961,30.2896416667,-97.7358466667,198.9,8
11962,30.2896433333,-97.7358466667,197.9,8
11963,30.289645,-97.73585,197,7
11964,30.2896466667,-97.7358533333,196.9,7
11965,30.289645,-97.7358633333,198.3,7
11966,30.2896466667,-97.7358683333,198.5,5
11967,30.2896483333,-97.7358716667,197.5,6
11968,30.2896483333,-97.7358733333,197.8,7
11969,30.2896466667,-97.735875,198.5,7
11970,30.2896466667,-97.735875,198.5,7
11971,30.2896483333,-97.7358766667,198.1,7
11972,30.2896483333,-97.735875,197.8,7
11973,30.2896483333,-97.7358783333,197.9,7
11974,30.2896483333,-97.7358783333,197.7,7
11975,30.2896483333,-97.735885,198.5,7
11976,30.2896483333,-97.7358833333,198.3,7
11977,30.28965,-97.7358733333,197.4,7
11978,30.28965,-97.7358716667,197.4,7
11979,30.28965,-97.7358633333,196.6,7
11980,30.28965,-97.7358616667,196.6,7
11981,30.2896483333,-97.7358716667,197.5,7
11982,30.2896483333,-97.7358716667,198.2,7
11983,30.2896483333,-97.7358733333,198.3,7
11984,30.2896466667,-97.7358716667,198.2,7
11985,30.2896466667,-97.7358783333,198.6,7
11986,30.2896466667,-97.7358766667,198.6,7
11987,30.2896466667,-97.7358783333,198.7,7
11988,30.2896466667,-97.7358766667,198.6,7
11989,30.2896483333,-97.7358666667,197.6,6
11990,30.2896483333,-97.7358633333,197.4,5
11991,30.2896466667,-97.7358616667,197.7,7
11992,30.2896466667,-97.735865,197.6,8
11993,30.2896466667,-97.735865,197.5,8
11994,30.2896466667,-97.735865,197.3,8
11995,30.289645,-97.735865,197.1,8
11996,30.289645,-97.735865,197,8
11997,30.289645,-97.735865,197,6
11998,30.2896433333,-97.735865,197.2,6
11999,30.2896433333,-97.735865,197.5,6
12000,30.2896433333,-97.7358666667,197.7,6
12001,30.2896433333,-97.7358666667,197.9,6
12002,30.289645,-97.7358583333,196.8,8
12003,30.289645,-97.7358583333,196.9,7
12004,30.2896466667,-97.7358516667,196.3,7
12005,30.289645,-97.7358533333,196.4,7
12006,30.289645,-97.73586,197.3,7
12007,30.2896433333,-97.7358616667,197.5,7
12008,30.2896433333,-97.7358633333,197.8,6
12009,30.2896433333,-97.735865,198,6
12010,30.2896416667,-97.7358666667,198.2,6
12011,30.2896416667,-97.7358666667,198.4,6
12012,30.2896416667,-97.735865,198.6,6
12013,30.2896433333,-97.735865,198.6,5
12014,30.2896433333,-97.7358633333,198.5,5
12015,30.2896433333,-97.7358633333,198.6,5
12016,30.2896433333,-97.7358616667,198.8,6
12017,30.2896433333,-97.7358616667,199,6
12018,30.2896433333,-97.7358616667,199.3,6
12019,30.2896433333,-97.7358616667,199.6,6
12020,30.2896416667,-97.7358616667,199.8,6
12021,30.2896416667,-97.7358616667,200,6
