1490,30.28534,-97.7394616667,174.9,9
1491,30.28534,-97.7394616667,174.9,9
1492,30.28534,-97.7394633333,175,9
1493,30.2853383333,-97.7394633333,175.1,9
1494,30.2853383333,-97.7394633333,175,9
1495,30.2853383333,-97.739465,174.9,9
1496,30.2853383333,-97.739465,174.9,9
1497,30.2853383333,-97.739465,174.9,9
1498,30.2853366667,-97.739465,175.1,9
1499,30.2853366667,-97.7394666667,175.2,9
1500,30.285335,-97.7394666667,175.4,9
1501,30.2853333333,-97.7394683333,175.6,9
1502,30.2853316667,-97.7394683333,175.8,9
1503,30.2853316667,-97.73947,176,9
1504,30.28533,-97.73947,176.2,9
1505,30.28533,-97.73947,176.3,9
1506,30.2853283333,-97.73947,176.4,9
1507,30.2853283333,-97.7394716667,176.6,9
1508,30.2853266667,-97.7394716667,176.7,9
1509,30.2853266667,-97.7394716667,176.9,9
1510,30.2853266667,-97.7394716667,177,9
1511,30.285325,-97.7394716667,177,9
1512,30.285325,-97.7394716667,177.1,9
1513,30.285325,-97.7394716667,177.3,9
1514,30.285325,-97.7394716667,177.3,9
1515,30.285325,-97.7394716667,177.3,9
1516,30.285325,-97.7394716667,177.4,9
1517,30.285325,-97.7394716667,177.4,9
1518,30.285325,-97.7394716667,177.4,9
1519,30.285325,-97.7394716667,177.4,9
1520,30.285325,-97.7394716667,177.3,9
1521,30.285325,-97.7394716667,177.3,9
1522,30.285325,-97.7394716667,177.2,9
1523,30.2853266667,-97.7394716667,177.2,9
1524,30.2853266667,-97.7394716667,177.2,9
1525,30.2853266667,-97.7394716667,177.1,9
1526,30.2853266667,-97.7394716667,177.1,9
1527,30.2853266667,-97.7394716667,177.1,9
1528,30.2853266667,-97.7394716667,177.2,9
1529,30.2853266667,-97.73947,177.2,9
1530,30.2853266667,-97.73947,177.3,9
1531,30.2853266667,-97.73947,177.3,9
1532,30.2853266667,-97.73947,177.4,9
1533,30.2853266667,-97.73947,177.5,9
1534,30.2853283333,-97.7394683333,177.6,9
1535,30.2853283333,-97.73947,177.7,9
1536,30.2853283333,-97.73947,177.6,9
1537,30.2853283333,-97.73947,177.6,9
1538,30.2853283333,-97.73947,177.5,9
1539,30.2853283333,-97.73947,177.5,9
1540,30.2853283333,-97.73947,177.5,9
1541,30.2853283333,-97.7394683333,177.4,9
1542,30.2853283333,-97.7394683333,177.5,9
1543,30.2853283333,-97.7394683333,177.5,9
1544,30.2853283333,-97.7394666667,177.6,9
1545,30.2853283333,-97.7394666667,177.7,9
1546,30.2853283333,-97.7394666667,177.7,9
1547,30.2853283333,-97.7394666667,177.8,9
1548,30.2853283333,-97.7394666667,177.8,9
1549,30.2853283333,-97.7394666667,177.8,9
1550,30.2853283333,-97.7394666667,177.8,9
1551,30.2853283333,-97.7394666667,177.7,9
1552,30.2853283333,-97.7394666667,177.7,9
1553,30.2853283333,-97.7394666667,177.7,9
1554,30.2853283333,-97.7394666667,177.7,9
1555,30.2853283333,-97.7394666667,177.8,9
1556,30.2853283333,-97.7394666667,177.9,9
1557,30.2853283333,-97.739465,178,9
1558,30.2853283333,-97.739465,178.1,9
1559,30.2853283333,-97.7394666667,178.1,9
1560,30.2853283333,-97.7394666667,178,9
1561,30.28533,-97.7394666667,177.9,9
1562,30.28533,-97.7394666667,177.9,9
1563,30.28533,-97.7394666667,177.8,9
1564,30.28533,-97.7394666667,177.8,9
1565,30.28533,-97.7394666667,177.8,9
1566,30.28533,-97.7394666667,177.8,9
1567,30.28533,-97.7394666667,177.9,9
1568,30.28533,-97.7394666667,178,9
1569,30.28533,-97.7394666667,178,9
1570,30.28533,-97.7394666667,178.1,9
1571,30.28533,-97.7394666667,178.1,9
1572,30.28533,-97.7394666667,178.1,9
1573,30.28533,-97.7394666667,178,9
1574,30.28533,-97.7394666667,178,9
1575,30.2853316667,-97.7394666667,177.9,9
1576,30.2853316667,-97.7394666667,177.9,9
1577,30.2853316667,-97.7394666667,177.9,9
1578,30.2853316667,-97.7394666667,177.8,9
1579,30.2853316667,-97.739465,177.8,9
1580,30.2853316667,-97.739465,177.8,9
1581,30.2853316667,-97.739465,177.8,9
1582,30.2853333333,-97.739465,177.8,9
1583,30.2853333333,-97.739465,177.8,9
1584,30.2853333333,-97.7394666667,177.8,9
1585,30.2853333333,-97.7394666667,177.7,9
1586,30.2853333333,-97.7394666667,177.7,9
1587,30.2853333333,-97.7394666667,177.7,9
1588,30.2853333333,-97.7394666667,177.7,9
1589,30.2853333333,-97.7394666667,177.8,9
1590,30.285335,-97.739465,177.8,9
1591,30.285335,-97.739465,177.8,9
1592,30.285335,-97.739465,177.8,9
1593,30.285335,-97.739465,177.8,9
1594,30.285335,-97.739465,177.8,9
1595,30.285335,-97.739465,177.8,9
1596,30.285335,-97.739465,177.8,9
1597,30.285335,-97.739465,177.9,9
1598,30.285335,-97.739465,177.9,9
1599,30.285335,-97.739465,177.9,9
1600,30.285335,-97.739465,177.9,9
1601,30.285335,-97.739465,178,9
1602,30.285335,-97.739465,178,9
1603,30.285335,-97.739465,178,9
1604,30.285335,-97.739465,178.1,9
1605,30.2853333333,-97.739465,178.1,9
1606,30.2853333333,-97.739465,178.1,9
1607,30.2853333333,-97.739465,178.1,9
1608,30.2853333333,-97.739465,178,9
1609,30.285335,-97.7394666667,178,9
1610,30.285335,-97.7394666667,178,9
1611,30.285335,-97.7394666667,177.9,9
1612,30.285335,-97.7394666667,177.9,9
1613,30.285335,-97.7394666667,177.9,9
1614,30.285335,-97.7394666667,177.9,9
1615,30.285335,-97.7394666667,177.9,9
1616,30.285335,-97.7394666667,178,9
1617,30.285335,-97.739465,178.1,9
1618,30.285335,-97.739465,178.1,9
1619,30.285335,-97.739465,178.1,9
1620,30.285335,-97.739465,178,9
1621,30.285335,-97.739465,178,9
1622,30.285335,-97.739465,177.9,9
1623,30.285335,-97.7394666667,177.8,9
1624,30.285335,-97.7394666667,177.8,9
1625,30.285335,-97.7394666667,177.8,9
1626,30.285335,-97.739465,177.8,9
1627,30.285335,-97.739465,177.8,9
1628,30.285335,-97.739465,177.9,9
1629,30.285335,-97.739465,178,9
1630,30.285335,-97.739465,178,9
1631,30.285335,-97.739465,178,9
1632,30.285335,-97.739465,178,9
1633,30.285335,-97.739465,178,9
1634,30.285335,-97.739465,178,9
1635,30.285335,-97.739465,178,9
1636,30.285335,-97.7394666667,178.1,9
1637,30.2853333333,-97.7394666667,178.1,9
1638,30.2853333333,-97.739465,178.2,9
1639,30.2853333333,-97.739465,178.3,9
1640,30.2853333333,-97.739465,178.4,9
1641,30.2853316667,-97.739465,178.5,9
1642,30.2853316667,-97.739465,178.6,9
1643,30.2853316667,-97.739465,178.7,9
1644,30.2853316667,-97.739465,178.7,9
1645,30.2853316667,-97.739465,178.8,9
1646,30.2853316667,-97.7394666667,178.8,9
1647,30.2853316667,-97.7394666667,178.9,9
1648,30.2853316667,-97.7394666667,178.9,9
1649,30.28533,-97.7394666667,179,9
1650,30.28533,-97.7394666667,179.1,9
1651,30.28533,-97.739465,179.3,9
1652,30.28533,-97.739465,179.4,9
1653,30.2853283333,-97.739465,179.5,9
1654,30.2853283333,-97.739465,179.6,9
1655,30.2853283333,-97.739465,179.8,9
1656,30.2853283333,-97.739465,179.8,9
1657,30.2853283333,-97.739465,179.8,9
1658,30.2853283333,-97.739465,179.8,9
1659,30.2853283333,-97.739465,179.8,9
1660,30.2853266667,-97.739465,179.8,9
1661,30.2853266667,-97.739465,179.9,9
1662,30.2853266667,-97.739465,180,9
1663,30.2853266667,-97.739465,180.1,9
1664,30.2853266667,-97.7394633333,180.2,9
1665,30.2853266667,-97.7394633333,180.3,9
1666,30.2853266667,-97.7394633333,180.3,9
1667,30.2853266667,-97.7394633333,180.4,9
1668,30.2853266667,-97.7394633333,180.4,9
1669,30.2853266667,-97.7394633333,180.4,9
1670,30.2853266667,-97.7394633333,180.4,9
1671,30.2853266667,-97.7394633333,180.4,9
1672,30.2853266667,-97.7394633333,180.4,9
1673,30.2853266667,-97.7394633333,180.4,9
1674,30.285325,-97.7394633333,180.4,9
1675,30.285325,-97.7394616667,180.5,9
1676,30.285325,-97.7394616667,180.5,9
1677,30.285325,-97.73946,180.5,9
1678,30.285325,-97.73946,180.5,9
1679,30.285325,-97.73946,180.6,9
1680,30.285325,-97.73946,180.5,9
1681,30.285325,-97.73946,180.5,9
1682,30.2853233333,-97.73946,180.4,9
1683,30.2853233333,-97.73946,180.4,9
1684,30.2853233333,-97.73946,180.4,9
1685,30.2853233333,-97.73946,180.3,9
1686,30.2853233333,-97.7394583333,180.4,9
1687,30.2853233333,-97.7394583333,180.4,9
1688,30.2853216667,-97.7394583333,180.5,9
1689,30.2853216667,-97.7394583333,180.6,9
1690,30.2853216667,-97.7394583333,180.6,9
1691,30.2853216667,-97.7394583333,180.7,9
1692,30.2853216667,-97.7394583333,180.7,9
1693,30.2853216667,-97.7394583333,180.7,9
1694,30.2853216667,-97.7394583333,180.6,9
1695,30.2853216667,-97.7394583333,180.6,9
1696,30.2853216667,-97.7394583333,180.6,9
1697,30.2853216667,-97.7394583333,180.6,9
1698,30.28532,-97.7394583333,180.7,9
1699,30.28532,-97.7394583333,180.7,9
1700,30.28532,-97.7394566667,180.8,9
1701,30.28532,-97.7394566667,180.9,9
1702,30.28532,-97.7394566667,181,9
1703,30.2853183333,-97.7394566667,181.2,9
1704,30.2853183333,-97.739455,181.3,9
1705,30.2853183333,-97.739455,181.5,9
1706,30.2853183333,-97.739455,181.6,9
1707,30.2853166667,-97.739455,181.6,9
1708,30.2853183333,-97.739455,181.6,9
1709,30.2853183333,-97.739455,181.6,9
1710,30.2853183333,-97.739455,181.6,9
1711,30.2853183333,-97.739455,181.6,9
1712,30.2853183333,-97.739455,181.7,9
1713,30.2853183333,-97.739455,181.7,9
1714,30.2853183333,-97.739455,181.8,9
1715,30.2853183333,-97.739455,181.8,9
1716,30.2853183333,-97.739455,181.8,9
1717,30.2853183333,-97.739455,181.8,9
1718,30.2853183333,-97.739455,181.7,9
1719,30.2853183333,-97.739455,181.7,9
1720,30.28532,-97.739455,181.6,9
1721,30.28532,-97.739455,181.6,9
1722,30.28532,-97.7394566667,181.6,9
1723,30.28532,-97.739455,181.6,9
1724,30.28532,-97.739455,181.7,9
1725,30.28532,-97.739455,181.7,9
1726,30.28532,-97.739455,181.8,9
1727,30.28532,-97.739455,181.9,9
1728,30.28532,-97.739455,181.8,9
1729,30.2853216667,-97.739455,181.8,9
1730,30.2853216667,-97.7394566667,181.7,9
1731,30.2853216667,-97.7394566667,181.7,9
1732,30.2853216667,-97.7394566667,181.6,9
1733,30.2853233333,-97.7394566667,181.5,9
1734,30.2853233333,-97.7394566667,181.5,9
1735,30.2853233333,-97.7394566667,181.6,9
1736,30.2853233333,-97.7394566667,181.6,9
1737,30.2853233333,-97.739455,181.7,9
1738,30.2853233333,-97.739455,181.7,9
1739,30.2853233333,-97.739455,181.8,9
1740,30.2853233333,-97.739455,181.8,9
1741,30.2853233333,-97.739455,181.7,9
1742,30.2853233333,-97.739455,181.7,9
1743,30.285325,-97.739455,181.7,9
1744,30.285325,-97.739455,181.6,9
1745,30.285325,-97.739455,181.5,9
