8403,30.2896733333,-97.7356266667,169.8,8
8404,30.2896766667,-97.73563,168.5,8
8405,30.28968,-97.7356316667,167.7,9
8406,30.2896833333,-97.7356333333,166.8,8
8407,30.2896883333,-97.7356366667,166,8
8408,30.2896916667,-97.7356383333,165.3,8
8409,30.2896933333,-97.7356416667,164.7,8
8410,30.2896966667,-97.735645,164.3,8
8411,30.2896983333,-97.7356483333,163.9,8
8412,30.2897016667,-97.7356516667,163.4,8
8413,30.289705,-97.735655,163,8
8414,30.2897066667,-97.7356566667,162.6,8
8415,30.28971,-97.73566,162.1,9
8416,30.2897133333,-97.7356633333,161.7,9
8417,30.2897166667,-97.735665,161.3,9
8418,30.2897183333,-97.7356683333,160.9,9
8419,30.2897216667,-97.7356716667,160.4,9
8420,30.289725,-97.7356733333,160,9
8421,30.2897266667,-97.735675,159.7,9
8422,30.28973,-97.7356783333,159.4,9
8423,30.2897316667,-97.73568,159.1,9
8424,30.2897333333,-97.7356833333,158.7,8
8425,30.2897366667,-97.735685,158.4,8
8426,30.2897383333,-97.7356866667,158.1,8
8427,30.28974,-97.7356883333,157.8,8
8428,30.2897416667,-97.73569,157.3,8
8429,30.2897433333,-97.73569,156.9,8
8430,30.2897466667,-97.7356916667,156.4,8
8431,30.2897483333,-97.7356933333,156,8
8432,30.28975,-97.7356933333,155.6,8
8433,30.2897516667,-97.7356933333,155.2,8
8434,30.2897533333,-97.735695,154.7,8
8435,30.289755,-97.735695,154.4,8
8436,30.289755,-97.7356966667,154.2,9
8437,30.2897566667,-97.7356966667,153.8,9
8438,30.2897566667,-97.7356966667,153.6,9
8439,30.2897583333,-97.7356966667,153.2,9
8440,30.28976,-97.7356966667,152.9,9
8441,30.28976,-97.7356966667,152.6,9
8442,30.2897616667,-97.7356966667,152.3,8
8443,30.2897633333,-97.7356983333,152,8
8444,30.2897633333,-97.7356983333,151.7,8
8445,30.289765,-97.7356983333,151.5,8
8446,30.289765,-97.7356983333,151.2,8
8447,30.2897666667,-97.7356983333,150.9,8
8448,30.2897666667,-97.7357,150.6,8
8449,30.2897683333,-97.7357,150.4,8
8450,30.28977,-97.7357016667,150.2,8
8451,30.28977,-97.7357016667,149.9,9
8452,30.2897716667,-97.7357033333,149.7,9
8453,30.2897716667,-97.7357033333,149.5,9
8454,30.2897733333,-97.7357033333,149.2,9
8455,30.2897733333,-97.7357033333,149,9
8456,30.2897733333,-97.735705,148.9,9
8457,30.289775,-97.735705,148.6,9
8458,30.289775,-97.7357066667,148.4,9
8459,30.2897766667,-97.7357066667,148.2,9
8460,30.2897766667,-97.7357066667,147.9,9
8461,30.2897783333,-97.7357066667,147.6,9
8462,30.28978,-97.7357083333,147.4,8
8463,30.28978,-97.7357083333,147.3,8
8464,30.28978,-97.73571,147.5,8
8465,30.2897783333,-97.73571,147.6,8
8466,30.2897783333,-97.73571,147.8,8
8467,30.2897766667,-97.73571,148,8
8468,30.289775,-97.7357116667,148.1,8
8469,30.289775,-97.7357116667,148.2,8
8470,30.2897733333,-97.7357116667,148.3,8
8471,30.2897733333,-97.7357116667,148.5,8
8472,30.2897716667,-97.7357116667,148.7,9
8473,30.28977,-97.73571,148.9,9
8474,30.28977,-97.73571,149.1,9
8475,30.2897683333,-97.7357083333,149.3,9
8476,30.2897683333,-97.7357083333,149.4,9
8477,30.2897666667,-97.7357083333,149.5,9
8478,30.289765,-97.7357083333,149.6,9
8479,30.289765,-97.7357083333,149.8,8
8480,30.2897633333,-97.7357083333,149.9,8
8481,30.2897633333,-97.7357083333,150.1,7
8482,30.2897616667,-97.7357083333,150.2,7
8483,30.28976,-97.7357083333,150.4,7
8484,30.28976,-97.7357083333,150.6,7
8485,30.2897583333,-97.7357066667,150.8,8
8486,30.2897583333,-97.7357066667,151,8
8487,30.2897566667,-97.735705,151.1,8
8488,30.289755,-97.735705,151.3,8
8489,30.2897533333,-97.735705,151.5,8
8490,30.2897533333,-97.7357033333,151.6,8
8491,30.2897516667,-97.7357033333,151.7,8
8492,30.28975,-97.7357033333,151.9,8
8493,30.28975,-97.7357033333,152,8
8494,30.2897483333,-97.7357033333,152.1,8
8495,30.2897466667,-97.7357016667,152.3,8
8496,30.2897466667,-97.7357016667,152.5,8
8497,30.289745,-97.7357,152.6,8
8498,30.2897433333,-97.7357,152.8,8
8499,30.2897433333,-97.7356983333,152.9,8
8500,30.2897416667,-97.7357,153.1,8
8501,30.2897416667,-97.7356983333,153.2,8
8502,30.28974,-97.7356983333,153.2,8
8503,30.28974,-97.7356966667,153.2,9
8504,30.2897383333,-97.7356966667,153.3,9
8505,30.2897383333,-97.7356966667,153.3,8
8506,30.2897366667,-97.735695,153.3,8
8507,30.2897366667,-97.735695,153.4,9
8508,30.289735,-97.7356933333,153.5,9
8509,30.289735,-97.7356933333,153.6,8
8510,30.2897333333,-97.7356916667,153.7,8
8511,30.2897333333,-97.7356916667,153.8,8
8512,30.2897316667,-97.7356916667,154,8
8513,30.2897316667,-97.73569,154,8
8514,30.28973,-97.73569,154,8
8515,30.28973,-97.7356883333,154,8
8516,30.28973,-97.7356883333,154,8
8517,30.2897283333,-97.7356866667,154,8
8518,30.2897283333,-97.7356866667,154,8
8519,30.28973,-97.7356866667,154.1,8
8520,30.28973,-97.7356883333,154.2,8
8521,30.28973,-97.73569,154.3,8
8522,30.28973,-97.73569,154.3,8
8523,30.28973,-97.7356916667,154.4,8
8524,30.28973,-97.7356916667,154.5,8
8525,30.2897283333,-97.7356916667,154.5,8
8526,30.2897283333,-97.73569,154.5,8
8527,30.2897266667,-97.73569,154.5,8
8528,30.2897266667,-97.7356883333,154.5,8
8529,30.289725,-97.7356883333,154.5,8
8530,30.289725,-97.7356866667,154.5,8
8531,30.289725,-97.7356866667,154.4,9
8532,30.2897266667,-97.7356883333,154.4,9
8533,30.2897266667,-97.7356883333,154.4,8
8534,30.2897266667,-97.7356883333,154.4,8
8535,30.2897266667,-97.7356883333,154.4,9
8536,30.2897266667,-97.7356883333,154.3,9
8537,30.2897266667,-97.7356883333,154.3,8
8538,30.289725,-97.7356883333,154.3,8
8539,30.289725,-97.7356883333,154.3,8
8540,30.2897233333,-97.7356883333,154.3,8
8541,30.2897233333,-97.7356883333,154.3,8
8542,30.2897233333,-97.7356866667,154.3,8
8543,30.2897216667,-97.7356866667,154.4,8
8544,30.2897216667,-97.7356866667,154.5,8
8545,30.28972,-97.7356866667,154.7,8
8546,30.28972,-97.7356866667,154.8,7
8547,30.2897183333,-97.735685,154.9,7
8548,30.2897183333,-97.735685,154.9,7
8549,30.2897166667,-97.735685,154.9,7
8550,30.2897166667,-97.735685,154.8,7
8551,30.2897166667,-97.735685,154.8,7
8552,30.2897166667,-97.735685,154.9,7
8553,30.2897166667,-97.735685,154.9,7
8554,30.2897166667,-97.735685,154.8,7
8555,30.2897166667,-97.735685,154.8,7
8556,30.2897166667,-97.735685,154.9,8
8557,30.289715,-97.735685,155,8
8558,30.289715,-97.735685,155.1,8
8559,30.2897133333,-97.735685,155.3,8
8560,30.2897133333,-97.735685,155.3,8
8561,30.2897133333,-97.735685,155.2,8
8562,30.2897133333,-97.735685,155.1,8
8563,30.2897133333,-97.735685,155.1,8
8564,30.2897133333,-97.735685,155.1,8
8565,30.2897133333,-97.735685,155,8
8566,30.2897133333,-97.7356833333,154.9,8
8567,30.2897133333,-97.7356833333,154.9,8
8568,30.2897133333,-97.7356833333,154.9,8
8569,30.2897133333,-97.7356833333,154.9,8
8570,30.2897133333,-97.7356833333,154.9,8
8571,30.289715,-97.735685,154.9,8
8572,30.289715,-97.735685,154.9,7
8573,30.289715,-97.7356866667,154.9,7
8574,30.289715,-97.7356866667,154.9,7
8575,30.2897133333,-97.7356866667,154.9,7
8576,30.2897133333,-97.7356866667,155,7
8577,30.2897133333,-97.7356866667,155,7
8578,30.2897133333,-97.735685,155.1,7
8579,30.289715,-97.7356866667,154.6,7
8580,30.2897166667,-97.73569,154.7,7
8581,30.28972,-97.7356916667,154.2,7
8582,30.2897216667,-97.7356933333,154.1,7
8583,30.2897216667,-97.7356933333,154.1,7
8584,30.2897216667,-97.7356933333,154.1,7
8585,30.2897216667,-97.7356933333,153.9,7
8586,30.2897216667,-97.7356933333,153.9,7
8587,30.2897216667,-97.7356933333,153.9,7
8588,30.2897216667,-97.7356933333,153.8,7
8589,30.2897216667,-97.7356933333,153.8,7
8590,30.2897233333,-97.7356933333,153.6,7
8591,30.2897233333,-97.7356933333,153.5,8
8592,30.2897233333,-97.7356916667,153.3,8
8593,30.289725,-97.7356916667,153,7
8594,30.2897283333,-97.7356933333,152.6,7
8595,30.2897316667,-97.735695,152,8
8596,30.2897333333,-97.7356966667,151.9,7
8597,30.2897333333,-97.7356966667,151.8,7
8598,30.289735,-97.7356983333,151.8,7
8599,30.2897333333,-97.7356933333,151.5,7
8600,30.289735,-97.7356966667,151.5,6
8601,30.289735,-97.7356966667,151.3,7
8602,30.289735,-97.7356966667,151.3,8
8603,30.289735,-97.7356966667,151.3,8
8604,30.2897333333,-97.735695,151.7,8
8605,30.2897316667,-97.735695,152.3,8
8606,30.2897283333,-97.7356933333,152.8,8
8607,30.2897266667,-97.7356933333,153.2,8
8608,30.2897233333,-97.7356933333,153.7,8
8609,30.2897233333,-97.7356916667,154,8
8610,30.28972,-97.7356916667,154.6,8
8611,30.2897183333,-97.73569,154.7,8
8612,30.2897183333,-97.7356883333,154.7,8
8613,30.2897166667,-97.7356866667,154.8,8
8614,30.2897183333,-97.735685,154.6,8
8615,30.2897183333,-97.7356866667,154.5,8
8616,30.28972,-97.7356866667,154.3,8
8617,30.2897216667,-97.7356883333,154.1,8
8618,30.2897233333,-97.73569,153.9,8
8619,30.289725,-97.73569,153.7,8
8620,30.2897266667,-97.73569,153.6,8
8621,30.2897266667,-97.73569,153.5,8
8622,30.2897266667,-97.73569,153.4,8
8623,30.289725,-97.73569,153.4,7
8624,30.289725,-97.73569,153.5,7
8625,30.289725,-97.73569,153.6,7
8626,30.289725,-97.73569,153.7,7
8627,30.289725,-97.7356883333,153.6,8
8628,30.289725,-97.7356883333,153.8,8
8629,30.289725,-97.7356883333,153.9,8
8630,30.289725,-97.7356883333,154.1,7
8631,30.2897233333,-97.7356883333,154.5,7
8632,30.2897216667,-97.7356883333,154.8,7
8633,30.2897216667,-97.7356883333,155,7
8634,30.28972,-97.7356883333,155.3,7
8635,30.2897183333,-97.7356866667,155.6,7
8636,30.2897166667,-97.7356866667,155.8,7
8637,30.2897166667,-97.7356866667,156,7
8638,30.2897166667,-97.7356866667,156.1,7
8639,30.2897166667,-97.735685,156.1,7
8640,30.2897183333,-97.735685,155.8,7
8641,30.2897216667,-97.735685,155.3,7
8642,30.2897233333,-97.7356866667,155,7
8643,30.289725,-97.7356866667,154.8,7
8644,30.2897266667,-97.7356883333,154.6,7
8645,30.2897283333,-97.7356883333,154.3,7
8646,30.28973,-97.73569,154.2,7
8647,30.28973,-97.73569,154.1,7
8648,30.2897316667,-97.73569,154,7
8649,30.28973,-97.73569,154.3,7
8650,30.2897283333,-97.73569,154.5,7
8651,30.2897283333,-97.7356883333,154.7,7
8652,30.2897266667,-97.7356883333,155,7
8653,30.289725,-97.7356866667,155.2,7
8654,30.2897266667,-97.7356866667,155.1,7
8655,30.2897266667,-97.735685,155.2,7
8656,30.289725,-97.735685,155.3,7
8657,30.289725,-97.735685,155.4,8
8658,30.289725,-97.735685,155.6,8
8659,30.2897233333,-97.735685,155.7,8
